"","recorder","Selection","View","Channel","Begin.Time..s.","End.Time..s.","Low.Freq..Hz.","High.Freq..Hz.","Delta.Time..s.","Inband.Power..dB.FS.","SNR.NIST.Quick..dB.FS.","Sound.Type","file.name","lon","lat","date","time","PowerDb","NoisevalueDb"
"17024","M7",92,"Spectrogram 1",1,2321.176441759,2324.184157259,358.5,900.3,3.0077,-58.41,11.05,"3_Halbend","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",23.7938977712263,38.5390858058713
"17025","M7",93,"Spectrogram 1",1,2326.89908468,2327.74040368,661.334,980.034,0.8413,-56.87,13.69,"3_PwurP_P1","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",35.5689144464644,35.6931094743539
"17026","M7",94,"Spectrogram 1",1,2328.841343418,2329.619563518,605.247,1043.447,0.7782,-54.63,13.63,"3_PwurP_P2","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",38.8698144692546,37.1245252802646
"17027","M7",95,"Spectrogram 1",1,2330.74926508,2331.40128738,609.87,1024.17,0.652,-57.45,13.85,"3_PwurP_P3","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",33.3390352334214,36.9013292845973
"17028","M7",96,"Spectrogram 1",1,2332.454585914,2333.253839014,786.238,1096.938,0.7993,-61.64,11.15,"3_PwurP_P4","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",23.402813735,34.8865207107056
"17029","M7",97,"Spectrogram 1",1,2334.476035257,2335.317354357,736.526,1007.426,0.8413,-51.17,12.55,"3_PwurP_P5","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",44.462898364097,33.9539770660217
"17030","M7",98,"Spectrogram 1",1,2338.342389459,2339.225774359,23.9,255,0.8834,-52.72,14.26,"3_PwurS_S1","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",32.5122044026573,42.415151882832
"17031","M7",99,"Spectrogram 1",1,2340.887379459,2341.665599559,47.8,247,0.7782,-56.59,12.24,"3_PwurS_S2","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",28.7781693611117,40.453633429195
"17032","M7",100,"Spectrogram 1",1,2343.222039759,2344.210589559,39.8,239,0.9885,-55.42,13.87,"3_PwurS_S3","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",27.0229408937245,41.2465463675457
"17033","M7",101,"Spectrogram 1",1,2345.767029759,2346.755579659,31.9,247,0.9885,-52.85,14.5,"3_PwurS_S4","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",31.1430401528192,41.8628182225561
"17034","M7",102,"Spectrogram 1",1,2348.224673559,2349.129091559,31.9,207.2,0.9044,-53.37,13.61,"3_PwurS_S5","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",29.4833853608617,41.5960086151643
"12955","M5",1,"Spectrogram 1",1,1900.8,1901.032349352,0,8000,0.2323,-31.38,18.68,"1_Phaser1","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",40.4134413396901,67.1839791106328
"12956","M5",2,"Spectrogram 1",1,1903.841664249,1905.869440415,0,8000,2.0278,-31.4,19.7,"1_Upsweep1","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",38.3720630110286,67.1839791106328
"12957","M5",3,"Spectrogram 1",1,1907.833848576,1909.975320689,0,8000,2.1415,-31.09,19.73,"1_Downsweep1","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",44.6938678327014,67.1839791106328
"12958","M5",4,"Spectrogram 1",1,1912.861043659,1914.931065159,0,8000,2.07,-31.24,19.35,"1_Upsweep2","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",42.2889218924351,67.1839791106328
"12959","M5",5,"Spectrogram 1",1,1916.813874169,1918.926141009,0,8000,2.1123,-31.52,20.53,"1_Downsweep2","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",34.5194620484699,67.1839791106328
"12960","M5",6,"Spectrogram 1",1,1921.819946579,1923.911090749,0,8000,2.0911,-31.36,18.92,"1_Upsweep3","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",39.6888519631071,67.1839791106328
"12961","M5",7,"Spectrogram 1",1,1925.854376239,1927.966643079,0,8000,2.1123,-31.71,18.56,"1_Downsweep3","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",-11.5899377623984,67.1839791106328
"12962","M5",8,"Spectrogram 1",1,1929.857121899,1930.110593919,0,8000,0.2535,-30.97,20.14,"1_Phaser2","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",46.3706360475691,67.1839791106328
"12963","M5",9,"Spectrogram 1",1,1939.186218779,1943.674901599,580,1080.8,4.4887,-50.72,14.22,"1_Hfunstart","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",43.7283676106477,39.7815698231758
"12964","M5",10,"Spectrogram 1",1,1954.582931729,1956.118338949,143.4,470.1,1.5354,-59.16,10.25,"1_Pmor_start","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",21.7269332867912,38.2986733087493
"12965","M5",11,"Spectrogram 1",1,1957.143701289,1958.174317089,159.3,709.1,1.0306,-56.26,10.59,"1_Pmor_P1","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",27.4141425297227,40.3930794460874
"12966","M5",12,"Spectrogram 1",1,1943.719519279,1950.516279029,580,1526.5,6.7968,-49.2,13.22,"1_Hfuntrill","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",42.6509528175499,43.2482654630353
"12967","M5",13,"Spectrogram 1",1,1959.418806709,1960.192179809,326.7,756.9,0.7734,-54.37,12.43,"1_Pmor_P2","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",36.3200530803754,39.1586382489665
"12968","M5",14,"Spectrogram 1",1,1961.545582729,1962.527171669,294.8,669.3,0.9816,-56.65,11.15,"1_Pmor_P3","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",32.3076385983959,38.2295112144041
"12969","M5",15,"Spectrogram 1",1,1964.073917869,1964.891908649,318.7,693.2,0.818,-56.48,12.36,"1_Pmor_P4","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",31.8461993126934,38.3245943476357
"12970","M5",16,"Spectrogram 1",1,1966.589821669,1967.392939889,278.9,605.5,0.8031,-58.54,10.64,"1_Pmor_P5","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",26.7444165490223,37.3931170071869
"12971","M5",17,"Spectrogram 1",1,1969.385862879,1970.248471339,294.8,701.1,0.8626,-53.54,11.26,"1_Pmor_P6","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",37.2476979103156,38.6925451554476
"12972","M5",18,"Spectrogram 1",1,1972.189773909,1973.305215879,255,669.3,1.1154,-57.83,10.74,"1_Pmor_P7","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",26.8347952409998,38.7087505900997
"12973","M5",19,"Spectrogram 1",1,1975.253521189,1976.577178999,159.3,390.4,1.3237,-61.17,10.04,"1_Pmor_P8","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",16.3869442340756,36.7001368258401
"12974","M5",20,"Spectrogram 1",1,1978.805782179,1980.144312549,127.5,398.4,1.3385,-58.44,10.43,"1_Pmor_P9","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",27.3748861749571,37.8255683570458
"12975","M5",21,"Spectrogram 1",1,1982.322002369,1983.868748569,127.5,398.4,1.5467,-59.38,10.03,"1_Pmor_P10","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",20.9760980255369,37.8255683570458
"12976","M5",22,"Spectrogram 1",1,2006.133321659,2013.326599259,589.6,1381.6,7.1933,-50.53,13.93,"1_Halbstart","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",42.3193352666603,41.3312757014022
"12977","M5",23,"Spectrogram 1",1,2013.494863059,2018.164183659,748.9,1593.5,4.6693,-47.76,15.48,"1_Halbpeak","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",44.0961127404417,43.4735849755874
"12978","M5",24,"Spectrogram 1",1,2018.551441759,2021.559157259,358.5,900.3,3.0077,-55.28,11.61,"1_Halbend","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",32.6606710172096,40.3723517944264
"12979","M5",25,"Spectrogram 1",1,2024.27408468,2025.11540368,661.334,980.034,0.8413,-53.56,12.44,"1_PwurP_P1","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",40.108176264525,37.8679342645706
"12980","M5",26,"Spectrogram 1",1,2026.216343418,2026.994563518,605.247,1043.447,0.7782,-51.91,14.2,"1_PwurP_P2","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",41.9130239432182,39.2764937909818
"12981","M5",27,"Spectrogram 1",1,2028.12426508,2028.77628738,609.87,1024.17,0.652,-50.39,14.37,"1_PwurP_P3","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",44.7313293547799,39.100044377269
"12982","M5",28,"Spectrogram 1",1,2029.829585914,2030.628839014,786.238,1096.938,0.7993,-51.12,12.17,"1_PwurP_P4","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",44.1301156136032,36.0249213413005
"12983","M5",29,"Spectrogram 1",1,2031.851035257,2032.692354357,736.526,1007.426,0.8413,-53.23,13.3,"1_PwurP_P5","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",41.6930912698899,36.1573524296023
"12984","M5",30,"Spectrogram 1",1,2035.717389459,2036.600774359,23.9,255,0.8834,-52.69,15.52,"1_PwurS_S1","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",30.080399968353,43.0006007022451
"12985","M5",31,"Spectrogram 1",1,2038.262379459,2039.040599559,47.8,247,0.7782,-56.73,12.99,"1_PwurS_S2","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",26.5774646901268,40.5595794999959
"12986","M5",32,"Spectrogram 1",1,2040.597039759,2041.585589559,39.8,239,0.9885,-55.19,13.6,"1_PwurS_S3","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",29.9807228230643,41.3086879607351
"12987","M5",33,"Spectrogram 1",1,2043.142029759,2044.130579659,31.9,247,0.9885,-52.16,14.38,"1_PwurS_S4","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",32.7784472275928,42.1057503999673
"12988","M5",34,"Spectrogram 1",1,2045.599673559,2046.504091559,31.9,207.2,0.9044,-51.86,14.94,"1_PwurS_S5","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",35.3875817514523,41.8618803459279
"12989","M5",35,"Spectrogram 1",1,2050.269,2050.501349352,0,8000,0.2323,-30.66,20.29,"2_Phaser1","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",50.1790159179772,67.1839791106328
"12990","M5",36,"Spectrogram 1",1,2053.310664249,2055.338440415,0,8000,2.0278,-31.59,18.71,"2_Upsweep1","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",30.9865546193857,67.1839791106328
"12991","M5",37,"Spectrogram 1",1,2057.302848576,2059.444320689,0,8000,2.1415,-30.24,19.04,"2_Downsweep1","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",52.4908344957754,67.1839791106328
"12992","M5",38,"Spectrogram 1",1,2062.330043659,2064.400065159,0,8000,2.07,-31.17,19.48,"2_Upsweep2","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",43.7790620387208,67.1839791106328
"12993","M5",39,"Spectrogram 1",1,2066.282874169,2068.395141009,0,8000,2.1123,-31.76,18.7,"2_Downsweep2","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",NA,67.1839791106328
"12994","M5",40,"Spectrogram 1",1,2071.288946579,2073.380090749,0,8000,2.0911,-31.58,17.95,"2_Upsweep3","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",33.2658332158571,67.1839791106328
"12995","M5",41,"Spectrogram 1",1,2075.323376239,2077.435643079,0,8000,2.1123,-31.74,18.62,"2_Downsweep3","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",NA,67.1839791106328
"12996","M5",42,"Spectrogram 1",1,2079.326121899,2079.579593919,0,8000,0.2535,-31.84,17.08,"2_Phaser2","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",NA,67.1839791106328
"12997","M5",43,"Spectrogram 1",1,2088.655218779,2093.143901599,580,1080.8,4.4887,-50.38,14.74,"2_Hfunstart","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",44.0844138890054,39.7815698231758
"12998","M5",44,"Spectrogram 1",1,2104.051931729,2105.587338949,143.4,470.1,1.5354,-58.99,10.8,"2_Pmor_start","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",23.0763892492084,38.2986733087493
"12999","M5",45,"Spectrogram 1",1,2106.612701289,2107.643317089,159.3,709.1,1.0306,-55.22,11.12,"2_Pmor_P1","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",31.8500465539463,40.3930794460874
"13000","M5",46,"Spectrogram 1",1,2093.188519279,2099.985279029,580,1526.5,6.7968,-49.31,13.82,"2_Hfuntrill","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",42.6460925509158,43.2482654630353
"13001","M5",47,"Spectrogram 1",1,2108.887806709,2109.661179809,326.7,756.9,0.7734,-53.77,12.68,"2_Pmor_P2","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",37.6884221090562,39.1586382489665
"13002","M5",48,"Spectrogram 1",1,2111.014582729,2111.996171669,294.8,669.3,0.9816,-56.06,12.33,"2_Pmor_P3","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",34.1618404393431,38.2295112144041
"13003","M5",49,"Spectrogram 1",1,2113.542917869,2114.360908649,318.7,693.2,0.818,-55.9,11.11,"2_Pmor_P4","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",33.375675107187,38.3245943476357
"13004","M5",50,"Spectrogram 1",1,2116.058821669,2116.861939889,278.9,605.5,0.8031,-59.28,10.53,"2_Pmor_P5","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",24.7087555548944,37.3931170071869
"13005","M5",51,"Spectrogram 1",1,2118.854862879,2119.717471339,294.8,701.1,0.8626,-53.61,12.15,"2_Pmor_P6","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",37.2426434839853,38.6925451554476
"13006","M5",52,"Spectrogram 1",1,2121.658773909,2122.774215879,255,669.3,1.1154,-57.03,10.7,"2_Pmor_P7","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",28.0744933068837,38.7087505900997
"13007","M5",53,"Spectrogram 1",1,2124.722521189,2126.046178999,159.3,390.4,1.3237,-60.37,10.54,"2_Pmor_P8","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",21.6131192198193,36.7001368258401
"13008","M5",54,"Spectrogram 1",1,2128.274782179,2129.613312549,127.5,398.4,1.3385,-59.32,11.27,"2_Pmor_P9","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",22.8748954051942,37.8255683570458
"13009","M5",55,"Spectrogram 1",1,2131.791002369,2133.337748569,127.5,398.4,1.5467,-59.47,10.71,"2_Pmor_P10","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",21.744631064496,37.8255683570458
"13010","M5",56,"Spectrogram 1",1,2155.602321659,2162.795599259,589.6,1381.6,7.1933,-50.96,13.82,"2_Halbstart","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",41.4205755999283,41.3312757014022
"13011","M5",57,"Spectrogram 1",1,2162.963863059,2167.633183659,748.9,1593.5,4.6693,-48.3,15.25,"2_Halbpeak","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",43.8140614163276,43.4735849755874
"13012","M5",58,"Spectrogram 1",1,2168.020441759,2171.028157259,358.5,900.3,3.0077,-54.43,11.84,"2_Halbend","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",35.1877379683819,40.3723517944264
"13013","M5",59,"Spectrogram 1",1,2173.74308468,2174.58440368,661.334,980.034,0.8413,-52.76,12.09,"2_PwurP_P1","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",41.442641490768,37.8679342645706
"13014","M5",60,"Spectrogram 1",1,2175.685343418,2176.463563518,605.247,1043.447,0.7782,-50.62,15.01,"2_PwurP_P2","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",43.9647605491432,39.2764937909818
"13015","M5",61,"Spectrogram 1",1,2177.59326508,2178.24528738,609.87,1024.17,0.652,-51.88,15.45,"2_PwurP_P3","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",42.388082023472,39.100044377269
"13016","M5",62,"Spectrogram 1",1,2179.298585914,2180.097839014,786.238,1096.938,0.7993,-54.69,13.01,"2_PwurP_P4","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",39.9160132298121,36.0249213413005
"13017","M5",63,"Spectrogram 1",1,2181.320035257,2182.161354357,736.526,1007.426,0.8413,-53.57,13.85,"2_PwurP_P5","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",41.0010009570275,36.1573524296023
"13018","M5",64,"Spectrogram 1",1,2185.186389459,2186.069774359,23.9,255,0.8834,-52.19,15.16,"2_PwurS_S1","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",33.8336848108419,43.0006007022451
"13019","M5",65,"Spectrogram 1",1,2187.731379459,2188.509599559,47.8,247,0.7782,-55.63,12.8,"2_PwurS_S2","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",31.8958766217534,40.5595794999959
"13020","M5",66,"Spectrogram 1",1,2190.066039759,2191.054589559,39.8,239,0.9885,-54.45,14.34,"2_PwurS_S3","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",31.8404361383124,41.3086879607351
"13021","M5",67,"Spectrogram 1",1,2192.611029759,2193.599579659,31.9,247,0.9885,-52.99,15.1,"2_PwurS_S4","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",24.6290131909654,42.1057503999673
"13022","M5",68,"Spectrogram 1",1,2195.068673559,2195.973091559,31.9,207.2,0.9044,-52.93,15.99,"2_PwurS_S5","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",28.0773382144872,41.8618803459279
"13023","M5",69,"Spectrogram 1",1,2199.7,2199.932349352,0,8000,0.2323,-31.27,16.9,"3_Phaser1","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",40.7027433986061,67.1839791106328
"13024","M5",70,"Spectrogram 1",1,2202.741664249,2204.769440415,0,8000,2.0278,-31.36,18.1,"3_Upsweep1","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",39.6580762300603,67.1839791106328
"13025","M5",71,"Spectrogram 1",1,2206.733848576,2208.875320689,0,8000,2.1415,-31.66,17.61,"3_Downsweep1","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",26.1446732972495,67.1839791106328
"13026","M5",72,"Spectrogram 1",1,2211.761043659,2213.831065159,0,8000,2.07,-31.37,17.82,"3_Upsweep2","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",39.7132093872664,67.1839791106328
"13027","M5",73,"Spectrogram 1",1,2215.713874169,2217.826141009,0,8000,2.1123,-31.7,17.5,"3_Downsweep2","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",19.5182437196331,67.1839791106328
"13028","M5",74,"Spectrogram 1",1,2220.719946579,2222.811090749,0,8000,2.0911,-31.42,16.7,"3_Upsweep3","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",44.4502708782738,67.1839791106328
"13029","M5",75,"Spectrogram 1",1,2224.754376239,2226.866643079,0,8000,2.1123,-31.6,17.59,"3_Downsweep3","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",46.0350187052729,67.1839791106328
"13030","M5",76,"Spectrogram 1",1,2228.757121899,2229.010593919,0,8000,0.2535,-31.6,17.89,"3_Phaser2","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",40.9648425211664,67.1839791106328
"13031","M5",77,"Spectrogram 1",1,2238.086218779,2242.574901599,580,1080.8,4.4887,-50.39,13.32,"3_Hfunstart","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",43.9801165131783,39.7815698231758
"13032","M5",78,"Spectrogram 1",1,2253.482931729,2255.018338949,143.4,470.1,1.5354,-57.75,10.86,"3_Pmor_start","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",29.3856889746503,38.2986733087493
"13033","M5",79,"Spectrogram 1",1,2256.043701289,2257.074317089,159.3,709.1,1.0306,-55.61,10.98,"3_Pmor_P1","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",30.9229750996939,40.3930794460874
"13034","M5",80,"Spectrogram 1",1,2242.619519279,2249.416279029,580,1526.5,6.7968,-50.34,13.27,"3_Hfuntrill","M5_20190825_060006",116.970851998776,4.74482699297369,"20190825","0600",40.8321644344013,43.2482654630353
